district,school_name,middle_school_name,min_score
浦东新区,上海市建平中学,民办华曜浦东实验学校,746.50
浦东新区,上海市进才中学,民办华曜浦东实验学校,739.00
浦东新区,上海南汇中学,民办华曜浦东实验学校,708.50
浦东新区,上海市洋泾中学,民办华曜浦东实验学校,725.50
浦东新区,上海市高桥中学,民办华曜浦东实验学校,713.50
浦东新区,上海市川沙中学,民办华曜浦东实验学校,728.00
浦东新区,上海市建平中学,华东师范大学第二附属中学前滩学校,749.00
浦东新区,上海市进才中学,华东师范大学第二附属中学前滩学校,738.50
浦东新区,上海南汇中学,华东师范大学第二附属中学前滩学校,700.50
浦东新区,上海市洋泾中学,华东师范大学第二附属中学前滩学校,733.00
浦东新区,上海市高桥中学,华东师范大学第二附属中学前滩学校,710.50
浦东新区,上海市川沙中学,华东师范大学第二附属中学前滩学校,720.50
浦东新区,上海市建平中学,浦东新区民办宏文学校,738.00
浦东新区,上海市进才中学,浦东新区民办宏文学校,725.00
浦东新区,上海南汇中学,浦东新区民办宏文学校,661.00
浦东新区,上海市洋泾中学,浦东新区民办宏文学校,702.50
浦东新区,上海市高桥中学,浦东新区民办宏文学校,692.50
浦东新区,上海市川沙中学,浦东新区民办宏文学校,670.00
浦东新区,上海市建平中学,科技大学附属学校,750.50
浦东新区,上海市进才中学,科技大学附属学校,745.50
浦东新区,上海南汇中学,科技大学附属学校,715.50
浦东新区,上海市洋泾中学,科技大学附属学校,734.00
浦东新区,上海市高桥中学,科技大学附属学校,715.00
浦东新区,上海市川沙中学,科技大学附属学校,732.50
浦东新区,上海市建平中学,浦东民办未来科技学校,750.00
浦东新区,上海市进才中学,浦东民办未来科技学校,741.50
浦东新区,上海南汇中学,浦东民办未来科技学校,723.00
浦东新区,上海市洋泾中学,浦东民办未来科技学校,723.50
浦东新区,上海市高桥中学,浦东民办未来科技学校,719.50
浦东新区,上海市川沙中学,浦东民办未来科技学校,721.00
浦东新区,上海南汇中学,浦东新区东城学校,681.50
金山区,上海市金山中学,罗星中学,731.50
金山区,上海市金山中学,松隐中学,683.50
金山区,上海市金山中学,亭新中学,717.00
金山区,上海市金山中学,漕泾中学,684.50
金山区,上海市金山中学,山阳中学,694.50
金山区,上海市金山中学,张堰第二中学,710.00
金山区,上海市金山中学,廊下中学,686.50
金山区,上海市金山中学,蒙山中学,727.00
金山区,上海市金山中学,金山区学附属中学,714.00
金山区,上海市金山中学,金山初级中学,722.50
金山区,上海市金山中学,西林中学,730.00
金山区,上海市金山中学,朱行中学,734.00
金山区,上海市金山中学,金山区健桥实验中学,723.50
金山区,上海市金山中学,金山区青少年业余体学校,684.00
金山区,上海市金山中学,同凯中学,722.00
金山区,上海市金山中学,金山实验中学,727.00
金山区,上海市金山中学,师范大学附属金山前京中学,726.50
金山区,上海市金山中学,华东师范大学附属枫泾中学,703.00
金山区,上海市金山中学,金卫中学,700.50
金山区,上海市金山中学,民办永昌中学,693.50
金山区,上海市金山中学,干巷学校,726.00
金山区,上海市金山中学,新农学校,700.50
金山区,上海市金山中学,民办金盟学校,722.00
金山区,上海市金山中学,金山杭州湾双语学校,713.50
金山区,上海市金山中学,金山区世外学校,721.50
金山区,上海市金山中学,金山区吕巷学校,682.00
金山区,上海市金山中学,金山区钱圩学校,673.50
松江区,上海市松江二中,松江区第七中学,741.50
松江区,上海市松江一中,松江区第七中学,722.50
松江区,上海市松江二中,对外经贸大学附属松江实验学校花园分校,743.50
松江区,上海市松江一中,对外经贸大学附属松江实验学校花园分校,724.00
松江区,上海市松江二中,松江区第五中学,745.00
松江区,上海市松江一中,松江区第五中学,717.00
松江区,上海市松江二中,松江四中初级中学,736.50
松江区,上海市松江一中,松江四中初级中学,710.50
松江区,上海市松江二中,松江区九亭中学,743.00
松江区,上海市松江一中,松江区九亭中学,720.50
松江区,上海市松江二中,松江区第六中学,741.00
松江区,上海市松江一中,松江区第六中学,722.00
松江区,上海市松江二中,松江区九亭第二中学,740.00
松江区,上海市松江一中,松江区九亭第二中学,713.00
松江区,上海市松江二中,外国语大学附属外国语学校松江云间中学,737.00
松江区,上海市松江一中,外国语大学附属外国语学校松江云间中学,713.00
松江区,上海市松江二中,松江区新桥中学,731.00
松江区,上海市松江二中,松江区民办茸一中学,739.50
松江区,上海市松江一中,松江区民办茸一中学,715.50
松江区,上海市松江二中,松江九峰实验学校,742.50
松江区,上海市松江一中,松江九峰实验学校,721.50
松江区,上海市松江二中,领科双语学校,735.50
松江区,上海市松江一中,领科双语学校,719.50
松江区,上海市松江二中,松江区洞泾学校,722.00
松江区,上海市松江一中,松江区洞泾学校,717.00
松江区,上海市松江二中,松江区李塔汇学校,733.00
松江区,上海市松江一中,松江区李塔汇学校,724.50
松江区,上海市松江二中,松江区古松学校,693.00
松江区,上海市松江一中,三新学校,719.50
松江区,上海市松江二中,松江区泖港学校,727.00
松江区,上海市松江一中,松江区泖港学校,696.00
松江区,上海市松江二中,松江区民乐学校,745.00
松江区,上海市松江一中,松江区民乐学校,720.00
松江区,上海市松江二中,松江区泗泾实验学校,744.00
松江区,上海市松江一中,松江区泗泾实验学校,723.50
松江区,上海市松江二中,松江区佘山外国语实验学校,735.00
松江区,上海市松江一中,松江区佘山外国语实验学校,709.00
松江区,上海市松江二中,松江区五厍学校,754.00
松江区,上海市松江一中,松江区五厍学校,684.00
松江区,上海市松江二中,东华大学附属实验学校松江小昆山分校,728.50
松江区,上海市松江一中,东华大学附属实验学校松江小昆山分校,723.00
松江区,上海市松江二中,松江区仓桥学校,738.50
松江区,上海市松江一中,松江区仓桥学校,722.50
松江区,上海市松江二中,松江区佘山学校,728.00
松江区,上海市松江一中,松江区佘山学校,696.50
松江区,上海市松江二中,三新学校,742.00
松江区,上海市松江二中,世外附属松江区车墩学校,738.00
松江区,上海市松江一中,世外附属松江区车墩学校,716.50
松江区,上海市松江二中,松江区张泽学校,720.00
松江区,上海市松江一中,松江区张泽学校,693.00
松江区,上海市松江二中,松江区天马山学校,749.50
松江区,上海市松江一中,松江区天马山学校,700.50
松江区,上海市松江二中,戏剧学附属松江实验学校,656.00
松江区,上海市松江一中,戏剧学附属松江实验学校,698.50
松江区,上海市松江二中,西外外国语学校,744.50
松江区,上海市松江一中,西外外国语学校,714.50
松江区,上海市松江二中,松江区叶榭学校,712.00
松江区,上海市松江一中,松江区叶榭学校,709.50
松江区,上海市松江二中,外国语大学松江外国语学校,740.50
松江区,上海市松江一中,外国语大学松江外国语学校,719.50
松江区,上海市松江二中,松江区新浜学校,719.50
松江区,上海市松江一中,松江区新浜学校,664.00
松江区,上海市松江二中,东华大学附属实验学校,744.00
松江区,上海市松江一中,东华大学附属实验学校,722.50
松江区,上海市松江二中,赫贤学校,713.50
松江区,上海市松江一中,赫贤学校,671.50
松江区,上海市松江二中,华东政法大学附属松江实验学校,741.50
松江区,上海市松江一中,华东政法大学附属松江实验学校,716.00
松江区,上海市松江二中,松江区新闵学校,744.00
松江区,上海市松江一中,松江区新闵学校,713.50
松江区,上海市松江二中,师范大学附属松江实验学校,741.00
松江区,上海市松江一中,师范大学附属松江实验学校,720.00
松江区,上海市松江二中,工程技术大学附属松江泗泾实验学校,745.00
松江区,上海市松江一中,工程技术大学附属松江泗泾实验学校,721.00
松江区,上海市松江二中,三新学校松江思贤分校,747.00
松江区,上海市松江一中,三新学校松江思贤分校,711.00
松江区,上海市松江二中,三新学校松江东部分校,743.50
松江区,上海市松江一中,三新学校松江东部分校,724.50
青浦区,上海市朱家角中学,青浦区实验中学,689.00
青浦区,上海市朱家角中学,青浦区东方中学,693.00
青浦区,上海市朱家角中学,青浦区尚美中学,684.00
青浦区,上海市朱家角中学,青浦区徐泾中学,687.00
青浦区,上海市朱家角中学,青浦区凤溪中学,703.00
青浦区,上海市朱家角中学,青浦区重固中学,676.00
青浦区,上海市朱家角中学,青浦区豫才中学,690.00
青浦区,上海市朱家角中学,青浦区华新中学,695.50
青浦区,上海市朱家角中学,青浦区白鹤中学,688.50
青浦区,上海市朱家角中学,青浦区珠溪中学,692.50
青浦区,上海市朱家角中学,青浦区沈巷中学,679.50
青浦区,上海市朱家角中学,青浦区颜安中学,686.50
青浦区,上海市朱家角中学,青浦区金泽中学,668.00
青浦区,上海市朱家角中学,政法学附属青浦崧淀中学,676.00
青浦区,上海市朱家角中学,学会青浦清河湾中学,688.00
青浦区,上海市朱家角中学,青浦区学附属中学,697.00
青浦区,上海市朱家角中学,青浦区第一中学,696.00
青浦区,上海市朱家角中学,青浦区崧泽学校,701.00
青浦区,上海市朱家角中学,博文学校,675.00
青浦区,上海市朱家角中学,青浦区少年业余体学校,719.00
青浦区,上海市朱家角中学,毓秀学校,690.50
青浦区,上海市朱家角中学,宋庆龄学校,660.00
青浦区,上海市朱家角中学,五浦汇实验学校,694.50
青浦区,上海市朱家角中学,青浦区世外学校,678.50
青浦区,上海市朱家角中学,青浦平和双语学校,656.00
青浦区,上海市朱家角中学,青浦区协和双语学校,666.50
青浦区,上海市朱家角中学,青浦兰生学校,692.00
奉贤区,上海市奉贤中学,奉贤区青少年业余体学校,691.00
奉贤区,上海市奉贤中学,奉贤区古华中学,719.00
奉贤区,上海市奉贤中学,奉贤区实验中学,738.00
奉贤区,上海市奉贤中学,奉贤中学附属南桥中学,720.50
奉贤区,上海市奉贤中学,奉贤区汇贤中学,742.00
奉贤区,上海市奉贤中学,奉贤区塘外中学,697.50
奉贤区,上海市奉贤中学,奉贤区青村中学,696.00
奉贤区,上海市奉贤中学,奉贤区奉城第二中学,718.50
奉贤区,上海市奉贤中学,奉贤区头桥中学,682.00
奉贤区,上海市奉贤中学,奉贤区洪庙中学,671.00
奉贤区,上海市奉贤中学,奉贤区四团中学,700.00
奉贤区,上海市奉贤中学,奉贤区青溪中学,740.00
奉贤区,上海市奉贤中学,奉贤区尚同中学,719.50
奉贤区,上海市奉贤中学,外国语大学附属奉贤实验中学,735.00
奉贤区,上海市奉贤中学,奉贤区崇实中学,743.50
奉贤区,上海市奉贤中学,奉贤区待问中学,716.00
奉贤区,上海市奉贤中学,奉贤中学附属初级中学,742.00
奉贤区,上海市奉贤中学,奉贤区肖塘中学,710.00
奉贤区,上海市奉贤中学,奉贤区秀中学,737.50
奉贤区,上海市奉贤中学,奉贤区华亭学校,727.50
奉贤区,上海市奉贤中学,奉贤区西渡学校,716.00
奉贤区,上海市奉贤中学,奉贤区新寺学校,672.00
奉贤区,上海市奉贤中学,奉贤区世外学校,715.00
奉贤区,上海市奉贤中学,奉贤区胡桥学校,705.00
奉贤区,上海市奉贤中学,奉贤区柘林学校,724.50
奉贤区,上海市奉贤中学,奉贤区阳光外国语学校,728.00
奉贤区,上海市奉贤中学,奉贤区庄行学校,724.00
奉贤区,上海市奉贤中学,奉贤区邬桥学校,682.50
奉贤区,上海市奉贤中学,奉贤区齐贤学校,718.50
奉贤区,上海市奉贤中学,奉贤区泰日学校,715.50
奉贤区,上海市奉贤中学,奉贤中学附属三官堂学校,739.50
