年份,初中学校,初中学校代码,高中代码,高中名称,计划数
2024,上海民办南模中学,044182,,"042035
位育中学",3
2024,上海民办南模中学,044182,,"042036
复附徐汇",2
2024,上海民办南模中学,044182,,"043015
南洋中学",2
2024,上海市位育实验学校,045304,,"042001
市二中学",1
2024,上海市位育实验学校,045304,,"042008
南洋模范",1
2024,上海市位育实验学校,045304,,"042035
位育中学",2
2024,上海市位育实验学校,045304,,"042036
复附徐汇",2
2024,上海市位育实验学校,045304,,"043015
南洋中学",2
2024,上海师范大学第三附属实验学校,045444,,"042001
市二中学",4
2024,上海师范大学第三附属实验学校,045444,,"042008
南洋模范",5
2024,上海师范大学第三附属实验学校,045444,,"042035
位育中学",4
2024,上海师范大学第三附属实验学校,045444,,"042036
复附徐汇",3
2024,上海师范大学第三附属实验学校,045444,,"043015
南洋中学",3
2024,上海师范大学第三附属实验学校,045444,,"042032
上海中学",1
2024,委属名额,毕业学校,,区属名额数,上海市松江二中
2024,委属名额,毕业学校,,区属名额数,上海市松江一中
2024,委属名额,毕业学校,,区属名额数,上海外国语大学附属外国语学校松江云间中学
2024,委属名额,毕业学校,,区属名额数,华东师范大学第二附属中学松江分校
2024,委属名额,毕业学校,,区属名额数,合计
2024,,上海市松江区第七中学,,区属名额数,13
2024,,上海市松江区第七中学,,区属名额数,14
2024,,上海市松江区第七中学,,区属名额数,14
2024,,上海市松江区第七中学,,区属名额数,5
2024,,上海市松江区第七中学,,区属名额数,46
2024,上海交通大学附属中学,"上海对外经贸大学附属松江实验
学校花园分校",,区属名额数,10
2024,上海交通大学附属中学,"上海对外经贸大学附属松江实验
学校花园分校",,区属名额数,9
2024,上海交通大学附属中学,"上海对外经贸大学附属松江实验
学校花园分校",,区属名额数,10
2024,上海交通大学附属中学,"上海对外经贸大学附属松江实验
学校花园分校",,区属名额数,3
2024,上海交通大学附属中学,"上海对外经贸大学附属松江实验
学校花园分校",,区属名额数,32
2024,,上海市松江二中（集团）初级中学,,区属名额数,6
2024,,上海市松江二中（集团）初级中学,,区属名额数,6
2024,,上海市松江二中（集团）初级中学,,区属名额数,6
2024,,上海市松江二中（集团）初级中学,,区属名额数,2
2024,,上海市松江二中（集团）初级中学,,区属名额数,20
2024,,上海市松江四中初级中学,,区属名额数,5
2024,,上海市松江四中初级中学,,区属名额数,4
2024,,上海市松江四中初级中学,,区属名额数,4
2024,,上海市松江四中初级中学,,区属名额数,1
2024,,上海市松江四中初级中学,,区属名额数,14
2024,,上海市松江区九亭中学,,区属名额数,12
2024,,上海市松江区九亭中学,,区属名额数,12
2024,,上海市松江区九亭中学,,区属名额数,12
2024,,上海市松江区九亭中学,,区属名额数,3
2024,,上海市松江区九亭中学,,区属名额数,39
2024,,上海市松江区第六中学,,区属名额数,7
2024,,上海市松江区第六中学,,区属名额数,7
2024,,上海市松江区第六中学,,区属名额数,6
2024,,上海市松江区第六中学,,区属名额数,2
2024,,上海市松江区第六中学,,区属名额数,22
2024,,上海市松江区九亭第二中学,,区属名额数,4
2024,,上海市松江区九亭第二中学,,区属名额数,5
2024,,上海市松江区九亭第二中学,,区属名额数,5
2024,,上海市松江区九亭第二中学,,区属名额数,1
2024,,上海市松江区九亭第二中学,,区属名额数,15
2024,,上海市松江区立达中学,,区属名额数,2
2024,,上海市松江区立达中学,,区属名额数,2
2024,,上海市松江区立达中学,,区属名额数,2
2024,,上海市松江区立达中学,,区属名额数,1
2024,,上海市松江区立达中学,,区属名额数,7
2024,复旦大学附属中学,上海市松江区新桥中学,,区属名额数,3
2024,复旦大学附属中学,上海市松江区新桥中学,,区属名额数,3
2024,复旦大学附属中学,上海市松江区新桥中学,,区属名额数,4
2024,复旦大学附属中学,上海市松江区新桥中学,,区属名额数,1
2024,复旦大学附属中学,上海市松江区新桥中学,,区属名额数,11
2024,,上海市松江区民办茸一中学,,区属名额数,7
2024,,上海市松江区民办茸一中学,,区属名额数,7
2024,,上海市松江区民办茸一中学,,区属名额数,7
2024,,上海市松江区民办茸一中学,,区属名额数,2
2024,,上海市松江区民办茸一中学,,区属名额数,23
2024,,上海市松江九峰实验学校,,区属名额数,9
2024,,上海市松江九峰实验学校,,区属名额数,9
2024,,上海市松江九峰实验学校,,区属名额数,8
2024,,上海市松江九峰实验学校,,区属名额数,2
2024,,上海市松江九峰实验学校,,区属名额数,28
2024,,上海领科双语学校,,区属名额数,3
2024,,上海领科双语学校,,区属名额数,3
2024,,上海领科双语学校,,区属名额数,3
2024,,上海领科双语学校,,区属名额数,1
2024,,上海领科双语学校,,区属名额数,10
2024,,上海市松江区洞泾学校,,区属名额数,5
2024,,上海市松江区洞泾学校,,区属名额数,5
2024,,上海市松江区洞泾学校,,区属名额数,5
2024,,上海市松江区洞泾学校,,区属名额数,1
2024,,上海市松江区洞泾学校,,区属名额数,16
2024,华东师范大学第二附属中学,上海市松江区李塔汇学校,,区属名额数,1
2024,华东师范大学第二附属中学,上海市松江区李塔汇学校,,区属名额数,1
2024,华东师范大学第二附属中学,上海市松江区李塔汇学校,,区属名额数,1
2024,华东师范大学第二附属中学,上海市松江区李塔汇学校,,区属名额数,1
2024,华东师范大学第二附属中学,上海市松江区李塔汇学校,,区属名额数,4
2024,,上海市松江区古松学校,,区属名额数,1
2024,,上海市松江区古松学校,,区属名额数,1
2024,,上海市松江区古松学校,,区属名额数,1
2024,,上海市松江区古松学校,,区属名额数,1
2024,,上海市松江区古松学校,,区属名额数,4
2024,,上海市松江区泖港学校,,区属名额数,1
2024,,上海市松江区泖港学校,,区属名额数,1
2024,,上海市松江区泖港学校,,区属名额数,1
2024,,上海市松江区泖港学校,,区属名额数,1
2024,,上海市松江区泖港学校,,区属名额数,4
2024,上海师范大学附属中学,上海市松江区民乐学校,,区属名额数,7
2024,上海师范大学附属中学,上海市松江区民乐学校,,区属名额数,7
2024,上海师范大学附属中学,上海市松江区民乐学校,,区属名额数,7
2024,上海师范大学附属中学,上海市松江区民乐学校,,区属名额数,2
2024,上海师范大学附属中学,上海市松江区民乐学校,,区属名额数,23
2024,,上海市松江区泗泾实验学校,,区属名额数,3
2024,,上海市松江区泗泾实验学校,,区属名额数,3
2024,,上海市松江区泗泾实验学校,,区属名额数,3
2024,,上海市松江区泗泾实验学校,,区属名额数,1
2024,,上海市松江区泗泾实验学校,,区属名额数,10
2024,,上海市松江区佘山外国语实验学校,,区属名额数,2
2024,,上海市松江区佘山外国语实验学校,,区属名额数,2
2024,,上海市松江区佘山外国语实验学校,,区属名额数,2
2024,,上海市松江区佘山外国语实验学校,,区属名额数,1
2024,,上海市松江区佘山外国语实验学校,,区属名额数,7
2024,复旦大学附属中学,上海市松江区五厍学校,,区属名额数,1
2024,复旦大学附属中学,上海市松江区五厍学校,,区属名额数,1
2024,复旦大学附属中学,上海市松江区五厍学校,,区属名额数,1
2024,复旦大学附属中学,上海市松江区五厍学校,,区属名额数,1
2024,复旦大学附属中学,上海市松江区五厍学校,,区属名额数,4
2024,,东华大学附属实验学校松江小昆山分校,,区属名额数,2
2024,,东华大学附属实验学校松江小昆山分校,,区属名额数,2
2024,,东华大学附属实验学校松江小昆山分校,,区属名额数,2
2024,,东华大学附属实验学校松江小昆山分校,,区属名额数,1
2024,,东华大学附属实验学校松江小昆山分校,,区属名额数,7
2024,上海中学,上海市松江区仓桥学校,,区属名额数,4
2024,上海中学,上海市松江区仓桥学校,,区属名额数,5
2024,上海中学,上海市松江区仓桥学校,,区属名额数,5
2024,上海中学,上海市松江区仓桥学校,,区属名额数,1
2024,上海中学,上海市松江区仓桥学校,,区属名额数,15
2024,上海交通大学附属中学,上海市松江区佘山学校,,区属名额数,2
2024,上海交通大学附属中学,上海市松江区佘山学校,,区属名额数,2
2024,上海交通大学附属中学,上海市松江区佘山学校,,区属名额数,2
2024,上海交通大学附属中学,上海市松江区佘山学校,,区属名额数,1
2024,上海交通大学附属中学,上海市松江区佘山学校,,区属名额数,7
2024,,上海市三新学校,,区属名额数,8
2024,,上海市三新学校,,区属名额数,9
2024,,上海市三新学校,,区属名额数,8
2024,,上海市三新学校,,区属名额数,3
2024,,上海市三新学校,,区属名额数,28
2024,,上海世外教育附属松江区车墩学校,,区属名额数,1
2024,,上海世外教育附属松江区车墩学校,,区属名额数,1
2024,,上海世外教育附属松江区车墩学校,,区属名额数,2
2024,,上海世外教育附属松江区车墩学校,,区属名额数,1
2024,,上海世外教育附属松江区车墩学校,,区属名额数,5
2024,,上海市松江区张泽学校,,区属名额数,1
2024,,上海市松江区张泽学校,,区属名额数,1
2024,,上海市松江区张泽学校,,区属名额数,1
2024,,上海市松江区张泽学校,,区属名额数,1
2024,,上海市松江区张泽学校,,区属名额数,4
2024,,上海市松江区天马山学校,,区属名额数,1
2024,,上海市松江区天马山学校,,区属名额数,1
2024,,上海市松江区天马山学校,,区属名额数,1
2024,,上海市松江区天马山学校,,区属名额数,1
2024,,上海市松江区天马山学校,,区属名额数,4
2024,,上海戏剧学院附属松江实验学校,,区属名额数,1
2024,,上海戏剧学院附属松江实验学校,,区属名额数,1
2024,,上海戏剧学院附属松江实验学校,,区属名额数,1
2024,,上海戏剧学院附属松江实验学校,,区属名额数,1
2024,,上海戏剧学院附属松江实验学校,,区属名额数,4
2024,上海师范大学附属中学,上海市西外外国语学校,,区属名额数,7
2024,上海师范大学附属中学,上海市西外外国语学校,,区属名额数,6
2024,上海师范大学附属中学,上海市西外外国语学校,,区属名额数,6
2024,上海师范大学附属中学,上海市西外外国语学校,,区属名额数,2
2024,上海师范大学附属中学,上海市西外外国语学校,,区属名额数,21
2024,,上海市松江区叶榭学校,,区属名额数,2
2024,,上海市松江区叶榭学校,,区属名额数,2
2024,,上海市松江区叶榭学校,,区属名额数,2
2024,,上海市松江区叶榭学校,,区属名额数,1
2024,,上海市松江区叶榭学校,,区属名额数,7
2024,上海中学,上海外国语大学松江外国语学校,,区属名额数,12
2024,上海中学,上海外国语大学松江外国语学校,,区属名额数,11
2024,上海中学,上海外国语大学松江外国语学校,,区属名额数,11
2024,上海中学,上海外国语大学松江外国语学校,,区属名额数,3
2024,上海中学,上海外国语大学松江外国语学校,,区属名额数,37
2024,,上海市松江区新浜学校,,区属名额数,1
2024,,上海市松江区新浜学校,,区属名额数,1
2024,,上海市松江区新浜学校,,区属名额数,1
2024,,上海市松江区新浜学校,,区属名额数,1
2024,,上海市松江区新浜学校,,区属名额数,4
2024,,东华大学附属实验学校,,区属名额数,9
2024,,东华大学附属实验学校,,区属名额数,10
